hole_id,depth,dip,azimuth
CE-2286,16.07,-90.0,0.0
CE-2285,16.76,-90.0,0.0
CE-2304,19.91,-90.0,0.0
CE-2303,23.84,-90.0,0.0
CE-2306,23.66,-90.0,0.0
CE-2305,22.03,-90.0,0.0
CE-2308,22.59,-90.0,0.0
CE-2307,9.03,-90.0,0.0
CE-2310,19.84,-90.0,0.0
CE-2309,22.55,-90.0,0.0
CE-2296,18.38,-90.0,0.0
CE-2295,24.6,-90.0,0.0
CE-2298,22.19,-90.0,0.0
CE-2297,19.74,-90.0,0.0
CE-2300,21.7,-90.0,0.0
CE-2299,23.08,-90.0,0.0
CE-2302,24.58,-90.0,0.0
CE-2301,13.23,-90.0,0.0
CE-2256,9.28,-90.0,0.0
CE-2255,8.85,-90.0,0.0
CE-2258,9.87,-90.0,0.0
CE-2257,10.37,-90.0,0.0
CE-2260,13.58,-90.0,0.0
CE-2259,20.38,-90.0,0.0
CE-2262,24.34,-90.0,0.0
CE-2261,18.9,-90.0,0.0
CE-2248,17.58,-90.0,0.0
CE-2247,19.71,-90.0,0.0
CE-2250,21.42,-90.0,0.0
CE-2249,10.27,-90.0,0.0
CE-2252,19.34,-90.0,0.0
CE-2251,15.37,-90.0,0.0
CE-2254,20.77,-90.0,0.0
CE-2253,9.68,-90.0,0.0
CE-2272,23.02,-90.0,0.0
CE-2271,19.24,-90.0,0.0
CE-2274,18.33,-90.0,0.0
CE-2273,18.29,-90.0,0.0
CE-2276,18.5,-90.0,0.0
CE-2275,13.46,-90.0,0.0
CE-2278,17.28,-90.0,0.0
CE-2277,11.94,-90.0,0.0
CE-2264,24.44,-90.0,0.0
CE-2263,23.7,-90.0,0.0
CE-2266,21.77,-90.0,0.0
CE-2265,15.76,-90.0,0.0
CE-2268,24.08,-90.0,0.0
CE-2267,20.64,-90.0,0.0
CE-2270,15.26,-90.0,0.0
CE-2269,12.14,-90.0,0.0
CE-2224,23.4,-90.0,0.0
CE-2223,22.01,-90.0,0.0
CE-2226,23.95,-90.0,0.0
CE-2225,23.1,-90.0,0.0
CE-2228,13.7,-90.0,0.0
CE-2227,19.39,-90.0,0.0
CE-2230,23.48,-90.0,0.0
CE-2229,19.93,-90.0,0.0
CE-2216,12.52,-90.0,0.0
CE-2215,7.33,-90.0,0.0
CE-2218,10.54,-90.0,0.0
CE-2217,11.06,-90.0,0.0
CE-2220,13.88,-90.0,0.0
CE-2219,8.18,-90.0,0.0
CE-2222,12.59,-90.0,0.0
CE-2221,17.27,-90.0,0.0
CE-2240,19.29,-90.0,0.0
CE-2239,20.13,-90.0,0.0
CE-2242,24.13,-90.0,0.0
CE-2241,15.61,-90.0,0.0
CE-2244,21.49,-90.0,0.0
CE-2243,21.53,-90.0,0.0
CE-2246,16.66,-90.0,0.0
CE-2245,19.33,-90.0,0.0
CE-2232,15.82,-90.0,0.0
CE-2231,11.13,-90.0,0.0
CE-2234,21.44,-90.0,0.0
CE-2233,12.76,-90.0,0.0
CE-2236,18.44,-90.0,0.0
CE-2235,20.16,-90.0,0.0
CE-2238,19.44,-90.0,0.0
CE-2237,10.23,-90.0,0.0
CE-2192,10.81,-90.0,0.0
CE-2191,12.84,-90.0,0.0
CE-2194,20.1,-90.0,0.0
CE-2193,21.39,-90.0,0.0
CE-2196,15.23,-90.0,0.0
CE-2195,18.07,-90.0,0.0
CE-2198,18.12,-90.0,0.0
CE-2197,18.68,-90.0,0.0
CE-2184,19.59,-90.0,0.0
CE-2183,17.92,-90.0,0.0
CE-2186,17.17,-90.0,0.0
CE-2185,9.32,-90.0,0.0
CE-2188,19.88,-90.0,0.0
CE-2187,13.01,-90.0,0.0
CE-2190,21.5,-90.0,0.0
CE-2189,23.09,-90.0,0.0
CE-2208,15.25,-90.0,0.0
CE-2207,22.77,-90.0,0.0
CE-2210,11.09,-90.0,0.0
CE-2209,11.52,-90.0,0.0
CE-2212,7.62,-90.0,0.0
CE-2211,10.31,-90.0,0.0
CE-2214,11.18,-90.0,0.0
CE-2213,13.02,-90.0,0.0
CE-2200,8.56,-90.0,0.0
CE-2199,21.32,-90.0,0.0
CE-2202,23.31,-90.0,0.0
CE-2201,24.19,-90.0,0.0
CE-2204,18.02,-90.0,0.0
CE-2203,18.9,-90.0,0.0
CE-2206,10.19,-90.0,0.0
CE-2205,19.11,-90.0,0.0
CE-3183,23.39,-90.0,0.0
CE-3182,18.77,-90.0,0.0
CE-3185,20.75,-90.0,0.0
CE-3184,20.01,-90.0,0.0
CE-3187,15.83,-90.0,0.0
CE-3186,23.47,-90.0,0.0
CE-3189,23.77,-90.0,0.0
CE-3188,14.92,-90.0,0.0
CE-3175,20.31,-90.0,0.0
CE-3174,18.3,-90.0,0.0
CE-3177,21.77,-90.0,0.0
CE-3176,23.47,-90.0,0.0
CE-3179,17.16,-90.0,0.0
CE-3178,23.0,-90.0,0.0
CE-3181,22.64,-90.0,0.0
CE-3180,20.4,-90.0,0.0
CE-3199,24.25,-90.0,0.0
CE-3198,15.75,-90.0,0.0
CE-3201,17.46,-90.0,0.0
CE-3200,9.35,-90.0,0.0
CE-3203,20.95,-90.0,0.0
CE-3202,24.86,-90.0,0.0
CE-3205,10.09,-90.0,0.0
CE-3204,24.81,-90.0,0.0
CE-3191,20.16,-90.0,0.0
CE-3190,23.5,-90.0,0.0
CE-3193,17.66,-90.0,0.0
CE-3192,15.86,-90.0,0.0
CE-3195,11.71,-90.0,0.0
CE-3194,9.24,-90.0,0.0
CE-3197,13.22,-90.0,0.0
CE-3196,13.55,-90.0,0.0
CE-3151,10.37,-90.0,0.0
CE-3150,5.76,-90.0,0.0
CE-3153,12.31,-90.0,0.0
CE-3152,24.82,-90.0,0.0
CE-3155,16.41,-90.0,0.0
CE-3154,22.04,-90.0,0.0
CE-3157,23.97,-90.0,0.0
CE-3156,23.55,-90.0,0.0
CE-3143,16.43,-90.0,0.0
CE-3142,23.93,-90.0,0.0
CE-3145,18.53,-90.0,0.0
CE-3144,18.76,-90.0,0.0
CE-3147,21.81,-90.0,0.0
CE-3146,18.75,-90.0,0.0
CE-3149,18.95,-90.0,0.0
CE-3148,15.68,-90.0,0.0
CE-3167,17.33,-90.0,0.0
CE-3166,20.9,-90.0,0.0
CE-3169,20.93,-90.0,0.0
CE-3168,15.99,-90.0,0.0
CE-3171,15.77,-90.0,0.0
CE-3170,22.39,-90.0,0.0
CE-3173,24.37,-90.0,0.0
CE-3172,24.6,-90.0,0.0
CE-3159,19.95,-90.0,0.0
CE-3158,17.53,-90.0,0.0
CE-3161,15.82,-90.0,0.0
CE-3160,16.22,-90.0,0.0
CE-3163,16.73,-90.0,0.0
CE-3162,24.89,-90.0,0.0
CE-3165,24.66,-90.0,0.0
CE-3164,22.75,-90.0,0.0
CE-3119,13.83,-90.0,0.0
CE-3118,18.99,-90.0,0.0
CE-3121,16.14,-90.0,0.0
CE-3120,23.63,-90.0,0.0
CE-3123,15.59,-90.0,0.0
CE-3122,23.42,-90.0,0.0
CE-3125,24.6,-90.0,0.0
CE-3124,8.5,-90.0,0.0
CE-3111,13.85,-90.0,0.0
CE-3110,7.92,-90.0,0.0
CE-3113,11.42,-90.0,0.0
CE-3112,13.76,-90.0,0.0
CE-3115,9.66,-90.0,0.0
CE-3114,14.96,-90.0,0.0
CE-3117,21.34,-90.0,0.0
CE-3116,20.96,-90.0,0.0
CE-3135,23.47,-90.0,0.0
CE-3134,17.65,-90.0,0.0
CE-3137,20.43,-90.0,0.0
CE-3136,16.25,-90.0,0.0
CE-3139,24.4,-90.0,0.0
CE-3138,11.15,-90.0,0.0
CE-3141,22.1,-90.0,0.0
CE-3140,12.63,-90.0,0.0
CE-3127,21.6,-90.0,0.0
CE-3126,10.6,-90.0,0.0
CE-3129,21.39,-90.0,0.0
CE-3128,21.35,-90.0,0.0
CE-3131,15.91,-90.0,0.0
CE-3130,10.23,-90.0,0.0
CE-3133,19.46,-90.0,0.0
CE-3132,23.98,-90.0,0.0
CE-3087,16.5,-90.0,0.0
CE-3086,16.66,-90.0,0.0
CE-3089,15.88,-90.0,0.0
CE-3088,16.78,-90.0,0.0
CE-3091,19.37,-90.0,0.0
CE-3090,18.11,-90.0,0.0
CE-3093,15.34,-90.0,0.0
CE-3092,16.69,-90.0,0.0
CE-3079,12.23,-90.0,0.0
CE-3078,14.03,-90.0,0.0
CE-3081,18.89,-90.0,0.0
CE-3080,15.69,-90.0,0.0
CE-3083,24.83,-90.0,0.0
CE-3082,21.4,-90.0,0.0
CE-3085,21.86,-90.0,0.0
CE-3084,15.97,-90.0,0.0
CE-3103,14.98,-90.0,0.0
CE-3102,10.52,-90.0,0.0
CE-3105,9.71,-90.0,0.0
CE-3104,10.38,-90.0,0.0
CE-3107,13.48,-90.0,0.0
CE-3106,13.33,-90.0,0.0
CE-3109,11.46,-90.0,0.0
CE-3108,18.29,-90.0,0.0
CE-3095,10.89,-90.0,0.0
CE-3094,19.22,-90.0,0.0
CE-3097,17.18,-90.0,0.0
CE-3096,19.38,-90.0,0.0
CE-3099,24.08,-90.0,0.0
CE-3098,23.32,-90.0,0.0
CE-3101,11.72,-90.0,0.0
CE-3100,23.36,-90.0,0.0
CE-3055,21.02,-90.0,0.0
CE-3054,24.69,-90.0,0.0
CE-3057,23.07,-90.0,0.0
CE-3056,17.13,-90.0,0.0
CE-3059,22.68,-90.0,0.0
CE-3058,21.47,-90.0,0.0
CE-3061,10.73,-90.0,0.0
CE-3060,21.66,-90.0,0.0
CE-3047,24.02,-90.0,0.0
CE-3046,21.35,-90.0,0.0
CE-3049,18.43,-90.0,0.0
CE-3048,19.4,-90.0,0.0
CE-3051,14.01,-90.0,0.0
CE-3050,20.57,-90.0,0.0
CE-3053,15.49,-90.0,0.0
CE-3052,16.43,-90.0,0.0
CE-3071,19.7,-90.0,0.0
CE-3070,17.05,-90.0,0.0
CE-3073,18.3,-90.0,0.0
CE-3072,13.94,-90.0,0.0
CE-3075,13.57,-90.0,0.0
CE-3074,22.03,-90.0,0.0
CE-3077,21.03,-90.0,0.0
CE-3076,24.22,-90.0,0.0
CE-3063,21.05,-90.0,0.0
CE-3062,12.37,-90.0,0.0
CE-3065,17.95,-90.0,0.0
CE-3064,24.9,-90.0,0.0
CE-3067,11.1,-90.0,0.0
CE-3066,11.19,-90.0,0.0
CE-3069,9.23,-90.0,0.0
CE-3068,10.04,-90.0,0.0
CE-3023,10.78,-90.0,0.0
CE-3022,23.95,-90.0,0.0
CE-3025,12.97,-90.0,0.0
CE-3024,22.51,-90.0,0.0
CE-3027,23.86,-90.0,0.0
CE-3026,22.7,-90.0,0.0
CE-3029,23.74,-90.0,0.0
CE-3028,19.52,-90.0,0.0
CE-3015,21.01,-90.0,0.0
CE-3014,14.6,-90.0,0.0
CE-3017,12.86,-90.0,0.0
CE-3016,10.26,-90.0,0.0
CE-3019,18.51,-90.0,0.0
CE-3018,17.51,-90.0,0.0
CE-3021,24.99,-90.0,0.0
CE-3020,17.84,-90.0,0.0
CE-3039,15.96,-90.0,0.0
CE-3038,15.42,-90.0,0.0
CE-3041,16.93,-90.0,0.0
CE-3040,21.79,-90.0,0.0
CE-3043,15.8,-90.0,0.0
CE-3042,20.67,-90.0,0.0
CE-3045,15.22,-90.0,0.0
CE-3044,20.01,-90.0,0.0
CE-3031,16.13,-90.0,0.0
CE-3030,21.45,-90.0,0.0
CE-3033,20.35,-90.0,0.0
CE-3032,16.05,-90.0,0.0
CE-3035,20.5,-90.0,0.0
CE-3034,20.82,-90.0,0.0
CE-3037,24.16,-90.0,0.0
CE-3036,24.71,-90.0,0.0
CE-2991,10.26,-90.0,0.0
CE-2990,16.83,-90.0,0.0
CE-2993,17.24,-90.0,0.0
CE-2992,9.19,-90.0,0.0
CE-2995,18.3,-90.0,0.0
CE-2994,18.33,-90.0,0.0
CE-2997,9.01,-90.0,0.0
CE-2996,10.57,-90.0,0.0
CE-2983,13.54,-90.0,0.0
CE-2982,8.51,-90.0,0.0
CE-2985,9.72,-90.0,0.0
CE-2984,16.35,-90.0,0.0
CE-2987,20.32,-90.0,0.0
CE-2986,18.46,-90.0,0.0
CE-2989,24.78,-90.0,0.0
CE-2988,21.44,-90.0,0.0
CE-3007,17.79,-90.0,0.0
CE-3006,11.69,-90.0,0.0
CE-3009,16.2,-90.0,0.0
CE-3008,21.54,-90.0,0.0
CE-3011,24.14,-90.0,0.0
CE-3010,18.69,-90.0,0.0
CE-3013,16.94,-90.0,0.0
CE-3012,22.61,-90.0,0.0
CE-2999,16.82,-90.0,0.0
CE-2998,18.33,-90.0,0.0
CE-3001,9.36,-90.0,0.0
CE-3000,19.14,-90.0,0.0
CE-3003,9.46,-90.0,0.0
CE-3002,16.63,-90.0,0.0
CE-3005,20.59,-90.0,0.0
CE-3004,16.97,-90.0,0.0
CE-2959,23.57,-90.0,0.0
CE-2958,20.78,-90.0,0.0
CE-2961,21.45,-90.0,0.0
CE-2960,15.92,-90.0,0.0
CE-2963,17.97,-90.0,0.0
CE-2962,22.08,-90.0,0.0
CE-2965,15.16,-90.0,0.0
CE-2964,18.01,-90.0,0.0
CE-2951,17.65,-90.0,0.0
CE-2950,20.42,-90.0,0.0
CE-2953,24.95,-90.0,0.0
CE-2952,22.77,-90.0,0.0
CE-2955,17.81,-90.0,0.0
CE-2954,16.47,-90.0,0.0
CE-2957,18.06,-90.0,0.0
CE-2956,20.16,-90.0,0.0
CE-2975,17.33,-90.0,0.0
CE-2974,12.03,-90.0,0.0
CE-2977,13.68,-90.0,0.0
CE-2976,12.48,-90.0,0.0
CE-2979,8.3,-90.0,0.0
CE-2978,20.31,-90.0,0.0
CE-2981,23.05,-90.0,0.0
CE-2980,18.71,-90.0,0.0
CE-2967,19.17,-90.0,0.0
CE-2966,17.36,-90.0,0.0
CE-2969,21.98,-90.0,0.0
CE-2968,11.79,-90.0,0.0
CE-2971,17.77,-90.0,0.0
CE-2970,21.08,-90.0,0.0
CE-2973,11.05,-90.0,0.0
CE-2972,24.01,-90.0,0.0
CE-2927,17.4,-90.0,0.0
CE-2926,22.3,-90.0,0.0
CE-2929,10.41,-90.0,0.0
CE-2928,15.65,-90.0,0.0
CE-2931,22.86,-90.0,0.0
CE-2930,9.46,-90.0,0.0
CE-2933,17.72,-90.0,0.0
CE-2932,21.67,-90.0,0.0
CE-2919,14.12,-90.0,0.0
CE-2918,18.69,-90.0,0.0
CE-2921,14.74,-90.0,0.0
CE-2920,23.41,-90.0,0.0
CE-2923,22.65,-90.0,0.0
CE-2922,23.18,-90.0,0.0
CE-2925,15.61,-90.0,0.0
CE-2924,16.45,-90.0,0.0
CE-2943,10.65,-90.0,0.0
CE-2942,20.48,-90.0,0.0
CE-2945,15.86,-90.0,0.0
CE-2944,21.05,-90.0,0.0
CE-2947,16.14,-90.0,0.0
CE-2946,17.49,-90.0,0.0
CE-2949,15.33,-90.0,0.0
CE-2948,20.5,-90.0,0.0
CE-2935,15.78,-90.0,0.0
CE-2934,15.73,-90.0,0.0
CE-2937,22.12,-90.0,0.0
CE-2936,22.97,-90.0,0.0
CE-2939,13.62,-90.0,0.0
CE-2938,10.37,-90.0,0.0
CE-2941,10.87,-90.0,0.0
CE-2940,22.5,-90.0,0.0
CE-2895,15.13,-90.0,0.0
CE-2894,15.77,-90.0,0.0
CE-2897,21.02,-90.0,0.0
CE-2896,9.42,-90.0,0.0
CE-2899,16.03,-90.0,0.0
CE-2898,20.78,-90.0,0.0
CE-2901,22.72,-90.0,0.0
CE-2900,24.37,-90.0,0.0
CE-2887,19.4,-90.0,0.0
CE-2886,14.49,-90.0,0.0
CE-2889,24.69,-90.0,0.0
CE-2888,22.33,-90.0,0.0
CE-2891,22.59,-90.0,0.0
CE-2890,23.09,-90.0,0.0
CE-2893,12.41,-90.0,0.0
CE-2892,23.34,-90.0,0.0
CE-2911,17.79,-90.0,0.0
CE-2910,22.16,-90.0,0.0
CE-2913,17.98,-90.0,0.0
CE-2912,24.92,-90.0,0.0
CE-2915,20.68,-90.0,0.0
CE-2914,17.36,-90.0,0.0
CE-2917,18.77,-90.0,0.0
CE-2916,20.78,-90.0,0.0
CE-2903,16.59,-90.0,0.0
CE-2902,16.8,-90.0,0.0
CE-2905,12.58,-90.0,0.0
CE-2904,18.67,-90.0,0.0
CE-2907,16.26,-90.0,0.0
CE-2906,19.42,-90.0,0.0
CE-2909,11.55,-90.0,0.0
CE-2908,14.11,-90.0,0.0
CE-2863,18.5,-90.0,0.0
CE-2862,19.12,-90.0,0.0
CE-2865,21.57,-90.0,0.0
CE-2864,13.5,-90.0,0.0
CE-2867,16.16,-90.0,0.0
CE-2866,21.08,-90.0,0.0
CE-2869,10.88,-90.0,0.0
CE-2868,12.15,-90.0,0.0
CE-2855,11.88,-90.0,0.0
CE-2854,24.09,-90.0,0.0
CE-2857,22.85,-90.0,0.0
CE-2856,21.53,-90.0,0.0
CE-2859,17.34,-90.0,0.0
CE-2858,23.85,-90.0,0.0
CE-2861,22.94,-90.0,0.0
CE-2860,16.6,-90.0,0.0
CE-2879,24.8,-90.0,0.0
CE-2878,20.62,-90.0,0.0
CE-2881,16.06,-90.0,0.0
CE-2880,24.17,-90.0,0.0
CE-2883,15.61,-90.0,0.0
CE-2882,15.22,-90.0,0.0
CE-2885,13.53,-90.0,0.0
CE-2884,18.38,-90.0,0.0
CE-2871,24.19,-90.0,0.0
CE-2870,24.82,-90.0,0.0
CE-2873,21.11,-90.0,0.0
CE-2872,18.22,-90.0,0.0
CE-2875,23.49,-90.0,0.0
CE-2874,18.4,-90.0,0.0
CE-2877,18.55,-90.0,0.0
CE-2876,23.93,-90.0,0.0
CE-2831,22.9,-90.0,0.0
CE-2830,15.01,-90.0,0.0
CE-2833,15.64,-90.0,0.0
CE-2832,23.81,-90.0,0.0
CE-2835,15.69,-90.0,0.0
CE-2834,13.81,-90.0,0.0
CE-2837,22.88,-90.0,0.0
CE-2836,13.72,-90.0,0.0
CE-2823,10.1,-90.0,0.0
CE-2822,21.5,-90.0,0.0
CE-2825,15.58,-90.0,0.0
CE-2824,20.64,-90.0,0.0
CE-2827,24.56,-90.0,0.0
CE-2826,22.21,-90.0,0.0
CE-2829,13.25,-90.0,0.0
CE-2828,12.96,-90.0,0.0
CE-2847,13.74,-90.0,0.0
CE-2846,9.99,-90.0,0.0
CE-2849,9.83,-90.0,0.0
CE-2848,17.88,-90.0,0.0
CE-2851,9.7,-90.0,0.0
CE-2850,17.69,-90.0,0.0
CE-2853,21.31,-90.0,0.0
CE-2852,22.76,-90.0,0.0
CE-2839,18.25,-90.0,0.0
CE-2838,15.08,-90.0,0.0
CE-2841,19.81,-90.0,0.0
CE-2840,16.6,-90.0,0.0
CE-2843,21.95,-90.0,0.0
CE-2842,19.92,-90.0,0.0
CE-2845,15.97,-90.0,0.0
CE-2844,17.58,-90.0,0.0
CE-2799,23.91,-90.0,0.0
CE-2798,17.2,-90.0,0.0
CE-2801,18.42,-90.0,0.0
CE-2800,21.82,-90.0,0.0
CE-2803,16.3,-90.0,0.0
CE-2802,17.26,-90.0,0.0
CE-2805,23.56,-90.0,0.0
CE-2804,23.23,-90.0,0.0
CE-2791,22.99,-90.0,0.0
CE-2790,16.32,-90.0,0.0
CE-2793,22.82,-90.0,0.0
CE-2792,22.63,-90.0,0.0
CE-2795,22.59,-90.0,0.0
CE-2794,21.9,-90.0,0.0
CE-2797,16.74,-90.0,0.0
CE-2796,21.14,-90.0,0.0
CE-2815,23.82,-90.0,0.0
CE-2814,20.06,-90.0,0.0
CE-2817,20.82,-90.0,0.0
CE-2816,16.97,-90.0,0.0
CE-2819,24.84,-90.0,0.0
CE-2818,24.67,-90.0,0.0
CE-2821,13.5,-90.0,0.0
CE-2820,13.68,-90.0,0.0
CE-2807,12.06,-90.0,0.0
CE-2806,12.97,-90.0,0.0
CE-2809,10.25,-90.0,0.0
CE-2808,7.45,-90.0,0.0
CE-2811,13.61,-90.0,0.0
CE-2810,24.13,-90.0,0.0
CE-2813,10.57,-90.0,0.0
CE-2812,13.81,-90.0,0.0
CE-2767,19.44,-90.0,0.0
CE-2766,22.2,-90.0,0.0
CE-2769,15.05,-90.0,0.0
CE-2768,21.08,-90.0,0.0
CE-2771,18.38,-90.0,0.0
CE-2770,17.05,-90.0,0.0
CE-2773,9.16,-90.0,0.0
CE-2772,14.62,-90.0,0.0
CE-2759,17.21,-90.0,0.0
CE-2758,18.27,-90.0,0.0
CE-2761,14.58,-90.0,0.0
CE-2760,23.78,-90.0,0.0
CE-2763,18.96,-90.0,0.0
CE-2762,21.99,-90.0,0.0
CE-2765,22.34,-90.0,0.0
CE-2764,20.18,-90.0,0.0
CE-2783,20.32,-90.0,0.0
CE-2782,17.42,-90.0,0.0
CE-2785,20.37,-90.0,0.0
CE-2784,23.99,-90.0,0.0
CE-2787,19.29,-90.0,0.0
CE-2786,15.28,-90.0,0.0
CE-2789,15.37,-90.0,0.0
CE-2788,14.77,-90.0,0.0
CE-2775,16.97,-90.0,0.0
CE-2774,23.06,-90.0,0.0
CE-2777,19.15,-90.0,0.0
CE-2776,19.94,-90.0,0.0
CE-2779,19.04,-90.0,0.0
CE-2778,17.88,-90.0,0.0
CE-2781,13.79,-90.0,0.0
CE-2780,11.52,-90.0,0.0
CE-2735,12.83,-90.0,0.0
CE-2734,8.07,-90.0,0.0
CE-2737,10.68,-90.0,0.0
CE-2736,11.65,-90.0,0.0
CE-2739,11.54,-90.0,0.0
CE-2738,8.12,-90.0,0.0
CE-2741,11.84,-90.0,0.0
CE-2740,16.31,-90.0,0.0
CE-2727,15.35,-90.0,0.0
CE-2726,16.39,-90.0,0.0
CE-2729,21.86,-90.0,0.0
CE-2728,11.98,-90.0,0.0
CE-2731,21.64,-90.0,0.0
CE-2730,22.98,-90.0,0.0
CE-2733,18.6,-90.0,0.0
CE-2732,17.21,-90.0,0.0
CE-2751,12.84,-90.0,0.0
CE-2750,23.42,-90.0,0.0
CE-2753,16.89,-90.0,0.0
CE-2752,24.66,-90.0,0.0
CE-2755,16.08,-90.0,0.0
CE-2754,23.4,-90.0,0.0
CE-2757,16.7,-90.0,0.0
CE-2756,19.75,-90.0,0.0
CE-2743,24.27,-90.0,0.0
CE-2742,22.08,-90.0,0.0
CE-2745,19.18,-90.0,0.0
CE-2744,12.08,-90.0,0.0
CE-2747,15.06,-90.0,0.0
CE-2746,17.8,-90.0,0.0
CE-2749,17.47,-90.0,0.0
CE-2748,20.79,-90.0,0.0
CE-2703,19.71,-90.0,0.0
CE-2702,12.02,-90.0,0.0
CE-2705,18.49,-90.0,0.0
CE-2704,13.26,-90.0,0.0
CE-2707,24.04,-90.0,0.0
CE-2706,21.0,-90.0,0.0
CE-2709,17.47,-90.0,0.0
CE-2708,20.02,-90.0,0.0
CE-2695,24.21,-90.0,0.0
CE-2694,10.98,-90.0,0.0
CE-2697,9.9,-90.0,0.0
CE-2696,10.13,-90.0,0.0
CE-2699,10.74,-90.0,0.0
CE-2698,13.02,-90.0,0.0
CE-2701,10.87,-90.0,0.0
CE-2700,13.49,-90.0,0.0
CE-2719,20.36,-90.0,0.0
CE-2718,14.21,-90.0,0.0
CE-2721,22.18,-90.0,0.0
CE-2720,20.43,-90.0,0.0
CE-2723,17.21,-90.0,0.0
CE-2722,22.42,-90.0,0.0
CE-2725,17.42,-90.0,0.0
CE-2724,21.62,-90.0,0.0
CE-2711,18.07,-90.0,0.0
CE-2710,22.97,-90.0,0.0
CE-2713,24.55,-90.0,0.0
CE-2712,24.89,-90.0,0.0
CE-2715,18.84,-90.0,0.0
CE-2714,21.13,-90.0,0.0
CE-2717,23.32,-90.0,0.0
CE-2716,17.92,-90.0,0.0
CE-1648,24.33,-90.0,0.0
CE-1647,15.61,-90.0,0.0
CE-1650,21.86,-90.0,0.0
CE-1649,12.39,-90.0,0.0
CE-1652,22.66,-90.0,0.0
CE-1651,14.53,-90.0,0.0
CE-1654,21.7,-90.0,0.0
CE-1653,24.01,-90.0,0.0
CE-1640,16.57,-90.0,0.0
CE-1639,15.51,-90.0,0.0
CE-1642,23.5,-90.0,0.0
CE-1641,24.93,-90.0,0.0
CE-1644,17.92,-90.0,0.0
CE-1643,22.22,-90.0,0.0
CE-1646,18.2,-90.0,0.0
CE-1645,20.06,-90.0,0.0
CE-1664,10.53,-90.0,0.0
CE-1663,20.78,-90.0,0.0
CE-1666,22.39,-90.0,0.0
CE-1665,17.28,-90.0,0.0
CE-1668,8.7,-90.0,0.0
CE-1667,20.99,-90.0,0.0
CE-1670,13.92,-90.0,0.0
CE-1669,23.57,-90.0,0.0
CE-1656,11.55,-90.0,0.0
CE-1655,9.17,-90.0,0.0
CE-1658,18.21,-90.0,0.0
CE-1657,15.69,-90.0,0.0
CE-1660,20.85,-90.0,0.0
CE-1659,20.96,-90.0,0.0
CE-1662,20.74,-90.0,0.0
CE-1661,10.91,-90.0,0.0
CE-1616,21.11,-90.0,0.0
CE-1615,21.8,-90.0,0.0
CE-1618,19.46,-90.0,0.0
CE-1617,23.9,-90.0,0.0
CE-1620,19.58,-90.0,0.0
CE-1619,23.25,-90.0,0.0
CE-1622,24.46,-90.0,0.0
CE-1621,23.44,-90.0,0.0
CE-1608,19.17,-90.0,0.0
CE-1607,24.93,-90.0,0.0
CE-1610,22.99,-90.0,0.0
CE-1609,20.75,-90.0,0.0
CE-1612,12.36,-90.0,0.0
CE-1611,23.55,-90.0,0.0
CE-1614,22.41,-90.0,0.0
CE-1613,19.64,-90.0,0.0
CE-1632,23.44,-90.0,0.0
CE-1631,21.23,-90.0,0.0
CE-1634,16.43,-90.0,0.0
CE-1633,12.13,-90.0,0.0
CE-1636,23.03,-90.0,0.0
CE-1635,10.46,-90.0,0.0
CE-1638,13.81,-90.0,0.0
CE-1637,19.85,-90.0,0.0
CE-1624,18.15,-90.0,0.0
CE-1623,24.16,-90.0,0.0
CE-1626,22.05,-90.0,0.0
CE-1625,21.52,-90.0,0.0
CE-1628,14.29,-90.0,0.0
CE-1627,16.42,-90.0,0.0
CE-1630,23.42,-90.0,0.0
CE-1629,22.58,-90.0,0.0
CE-1584,9.99,-90.0,0.0
CE-1583,24.53,-90.0,0.0
CE-1586,20.78,-90.0,0.0
CE-1585,20.16,-90.0,0.0
CE-1588,19.69,-90.0,0.0
CE-1587,24.8,-90.0,0.0
CE-1590,20.95,-90.0,0.0
CE-1589,9.34,-90.0,0.0
CE-1576,18.7,-90.0,0.0
CE-1575,23.88,-90.0,0.0
CE-1578,16.3,-90.0,0.0
CE-1577,20.86,-90.0,0.0
CE-1580,19.62,-90.0,0.0
CE-1579,23.87,-90.0,0.0
CE-1582,18.65,-90.0,0.0
CE-1581,21.66,-90.0,0.0
CE-1600,16.35,-90.0,0.0
CE-1599,23.85,-90.0,0.0
CE-1602,13.12,-90.0,0.0
CE-1601,16.96,-90.0,0.0
CE-1604,24.39,-90.0,0.0
CE-1603,15.54,-90.0,0.0
CE-1606,18.66,-90.0,0.0
CE-1605,19.06,-90.0,0.0
CE-1592,16.21,-90.0,0.0
CE-1591,22.77,-90.0,0.0
CE-1594,19.21,-90.0,0.0
CE-1593,21.9,-90.0,0.0
CE-1596,20.82,-90.0,0.0
CE-1595,9.86,-90.0,0.0
CE-1598,23.42,-90.0,0.0
CE-1597,20.68,-90.0,0.0
CE-1552,14.52,-90.0,0.0
CE-1551,18.9,-90.0,0.0
CE-1554,23.9,-90.0,0.0
CE-1553,18.21,-90.0,0.0
CE-1556,21.38,-90.0,0.0
CE-1555,24.24,-90.0,0.0
CE-1558,18.13,-90.0,0.0
CE-1557,15.94,-90.0,0.0
CE-1544,21.81,-90.0,0.0
CE-1543,14.39,-90.0,0.0
CE-1546,23.13,-90.0,0.0
CE-1545,23.99,-90.0,0.0
CE-1548,18.16,-90.0,0.0
CE-1547,20.62,-90.0,0.0
