hole_id,y,x,z,max_depth
WE-0253,9624117,764745,461.1,15.73
WE-0208,9623867,764745,408.3,18.93
WE-0207,9623617,764745,406.87,20.01
WE-0210,9623367,764745,370.38,17.69
WE-0209,9623117,764745,382.25,20.25
WE-0212,9622867,764745,485.07,17.95
WE-0211,9622617,764745,405.19,13.41
WE-0214,9622367,764745,353.07,24.09
WE-0213,9622143,764745,231.08,16.64
WE-0200,9621108,764701,133.43,22.45
WE-0199,9620867,764701,133.22,16.64
WE-0202,9620617,764701,108.98,9.59
WE-0201,9620367,764701,158.52,22.91
WE-0204,9620117,764701,127.09,17.52
WE-0203,9619860,764740,171.19,22.25
WE-0206,9619617,764745,56.49,8.01
WE-0205,9619468,764745,27.64,10.55
WE-0224,9626367,764995,454.42,24.72
WE-0223,9626117,764995,382.29,10.27
WE-0226,9625867,764995,390.32,23.36
WE-0225,9625617,764995,515.35,17.8
WE-0228,9625367,764995,436.51,18.05
WE-0227,9625117,764995,398.97,21.99
WE-0230,9624867,764995,429.77,24.32
WE-0229,9624617,764995,547.19,19.7
WE-0216,9624367,764995,617.67,23.16
WE-0215,9624117,764995,540.51,23.15
WE-0218,9623867,764995,448.94,16.11
WE-0217,9623617,764995,473.99,14.42
WE-0220,9623367,764995,395.78,18.86
WE-0219,9623117,764995,410.74,22.06
WE-0222,9622867,764995,500.01,23.81
WE-0221,9622617,764995,517.42,14.14
WE-0176,9622367,764995,358.69,19.88
WE-0175,9622143,764995,285.14,18.18
WE-0178,9619845,764995,151.91,22.17
WE-0177,9619617,764995,55.37,12.09
WE-0180,9619468,764995,36.96,9.02
WE-0179,9626367,765245,508.47,23.38
WE-0182,9626117,765245,520.35,15.82
WE-0181,9625867,765245,486.87,20.31
WE-0168,9625617,765245,518.55,17.58
WE-0167,9625367,765245,492.3,15.07
WE-0170,9625117,765245,488.54,19.8
WE-0169,9624867,765245,571.79,17.96
WE-0172,9624617,765245,603.61,23.25
WE-0171,9624367,765245,706.76,9.6
WE-0174,9624117,765245,623.25,16.48
WE-0173,9623867,765245,512.61,24.95
WE-0192,9623617,765245,532.55,21.02
WE-0191,9623367,765245,421.23,18.37
WE-0194,9623117,765245,552.75,21.23
WE-0193,9622867,765245,580.75,15.0
WE-0196,9622617,765245,512.19,10.34
WE-0195,9622367,765245,404.76,19.04
WE-0198,9622143,765245,403.3,17.35
WE-0197,9619845,765245,142.25,21.35
WE-0184,9619617,765245,43.35,12.08
WE-0183,9619468,765245,20.2,12.3
WE-0186,9626367,765495,500.27,18.85
WE-0185,9626117,765495,566.8,14.52
WE-0188,9625867,765495,589.2,17.71
WE-0187,9625617,765495,650.62,24.3
WE-0190,9625367,765495,637.57,24.11
WE-0189,9625117,765495,596.44,18.96
WE-0144,9624867,765495,647.11,18.9
WE-0143,9624617,765495,713.35,13.87
WE-0146,9624367,765495,718.85,17.31
WE-0145,9624117,765495,617.69,24.11
WE-0148,9623867,765495,580.73,19.58
WE-0147,9623617,765495,547.08,24.85
WE-0150,9623367,765495,583.17,21.51
WE-0149,9623117,765495,582.87,24.98
WE-0136,9622867,765495,545.71,16.63
WE-0135,9622617,765495,492.93,20.57
WE-0138,9622367,765495,471.32,21.96
WE-0137,9622143,765495,433.56,20.22
WE-0140,9619845,765495,174.51,21.93
WE-0139,9619617,765495,93.29,11.51
WE-0142,9619468,765495,42.0,8.83
WE-0141,9626367,765745,432.56,23.9
WE-0160,9626117,765745,464.62,24.22
WE-0159,9625867,765745,490.67,11.17
WE-0162,9625617,765745,527.12,22.73
WE-0161,9625367,765745,570.69,17.13
WE-0164,9625117,765745,631.08,17.91
WE-0163,9624867,765745,670.79,15.98
WE-0166,9624617,765745,728.1,22.42
WE-0165,9624367,765745,740.42,22.81
WE-0152,9624117,765745,675.07,21.92
WE-0151,9623867,765745,612.59,16.17
WE-0154,9623617,765745,619.5,21.77
WE-0153,9623367,765745,584.19,11.59
WE-0156,9623117,765745,447.18,20.31
WE-0155,9622867,765745,425.91,21.12
WE-0158,9622617,765745,391.03,21.0
WE-0157,9622367,765745,375.49,19.26
WE-0112,9622143,765745,421.67,16.13
WE-0111,9619864,765734,71.15,10.45
WE-0114,9619617,765663,29.36,5.73
WE-0113,9619468,765663,40.93,7.3
WE-0116,9626367,765995,322.92,9.78
WE-0115,9626117,765995,392.58,17.91
WE-0118,9625867,765995,466.36,20.8
WE-0117,9625617,765995,536.5,15.71
WE-0104,9625367,765995,564.16,14.04
WE-0103,9625117,765995,609.41,17.77
WE-0106,9624867,765995,714.94,14.89
WE-0105,9624617,765995,647.0,16.81
WE-0108,9624367,765995,667.88,14.46
WE-0107,9624117,765995,637.39,22.27
WE-0110,9623867,765995,563.23,22.94
WE-0109,9623617,765995,509.1,24.02
WE-0128,9623367,765995,424.87,20.39
WE-0127,9623117,765995,340.62,23.53
WE-0130,9622867,765995,335.87,24.55
WE-0129,9622617,765995,342.78,14.7
WE-0132,9622367,765995,330.4,22.54
WE-0131,9622143,765995,369.36,18.58
WE-0134,9619879,765995,56.06,9.7
WE-0133,9626367,766245,333.27,13.8
WE-0120,9626117,766245,373.72,15.48
WE-0119,9625867,766245,447.66,21.62
WE-0122,9625617,766245,539.29,17.62
WE-0121,9625367,766245,564.67,23.56
WE-0124,9625117,766245,628.02,21.08
WE-0123,9624867,766245,625.57,16.79
WE-0126,9624617,766245,592.0,17.14
WE-0125,9624367,766245,585.25,24.4
WE-0080,9624117,766245,558.53,19.4
WE-0079,9623867,766245,473.09,14.75
WE-0082,9623617,766245,395.63,17.85
WE-0081,9623367,766245,346.6,22.56
WE-0084,9623117,766245,272.65,16.99
WE-0083,9622867,766245,265.23,11.39
WE-0086,9622617,766245,251.78,20.96
WE-0085,9622367,766245,306.21,22.04
WE-0072,9622143,766245,312.92,23.67
WE-0071,9619879,766245,63.53,7.97
WE-0074,9626367,766495,403.11,24.28
WE-0073,9626117,766495,439.82,24.0
WE-0076,9625867,766495,479.64,20.64
WE-0075,9625617,766495,555.07,20.83
WE-0078,9625367,766495,621.75,17.97
WE-0077,9625117,766495,668.8,17.32
WE-0096,9624867,766495,552.88,15.2
WE-0095,9624617,766495,470.03,23.43
WE-0098,9624367,766495,495.39,15.38
WE-0097,9624117,766495,459.22,11.93
WE-0100,9623867,766495,406.05,20.99
WE-0099,9623617,766495,309.26,19.84
WE-0102,9623367,766495,272.18,23.38
WE-0101,9623117,766495,262.64,20.99
WE-0088,9622867,766495,171.16,22.78
WE-0087,9622617,766495,162.28,24.57
WE-0090,9622367,766495,238.85,12.71
WE-0089,9622143,766495,224.05,12.28
WE-0092,9619879,766495,58.08,13.38
WE-0091,9626367,766745,411.22,16.24
WE-0094,9626117,766745,492.38,20.06
WE-0093,9625867,766745,551.25,21.45
WE-0048,9625617,766745,623.95,14.19
WE-0047,9625367,766745,600.95,23.4
WE-0050,9625117,766745,573.48,24.19
WE-0049,9624867,766745,479.0,17.76
WE-0052,9624617,766745,433.32,13.87
WE-0051,9624367,766745,389.77,20.27
WE-0054,9624117,766745,398.33,23.34
WE-0053,9623867,766745,318.42,21.7
WE-0040,9623617,766745,256.32,22.15
WE-0039,9623367,766745,210.79,19.67
WE-0042,9623117,766745,176.74,19.35
WE-0041,9622867,766745,190.73,9.94
WE-0044,9622617,766745,123.18,13.78
WE-0043,9622367,766745,138.09,14.87
WE-0046,9622143,766745,187.18,9.84
WE-0045,9619879,766745,87.44,10.37
WE-0064,9626367,766995,431.79,18.64
WE-0063,9626117,766995,530.78,21.53
WE-0066,9625867,766995,648.64,16.33
WE-0065,9625617,766995,650.99,21.9
WE-0068,9625367,766995,562.83,14.37
WE-0067,9625117,766995,482.23,12.11
WE-0070,9624867,766995,421.44,16.21
WE-0069,9624617,766995,365.83,24.2
WE-0056,9624367,766995,333.67,23.44
WE-0055,9624117,766995,339.86,19.3
WE-0058,9623867,766995,296.48,19.74
WE-0057,9623617,766995,212.84,24.61
WE-0060,9623367,766995,191.15,17.53
WE-0059,9623117,766995,166.18,15.85
WE-0062,9622867,766995,114.54,13.88
WE-0061,9622617,766995,95.98,13.33
WE-0016,9622367,766995,87.96,8.87
WE-0015,9622131,767002,75.23,10.82
WE-0018,9621867,767070,91.04,13.47
WE-0017,9621617,767070,112.14,7.75
WE-0020,9621367,767070,90.55,11.88
WE-0019,9621117,767070,78.2,8.36
WE-0022,9620867,767070,102.52,12.99
WE-0021,9620617,767070,153.96,17.37
WE-0008,9620367,767070,183.69,15.49
WE-0007,9620117,767070,115.22,12.62
WE-0010,9619889,767003,74.81,8.63
WE-0009,9626367,767200,457.84,23.87
WE-0012,9626117,767200,521.85,23.14
WE-0011,9625867,767200,642.56,17.21
WE-0014,9625617,767200,665.42,22.1
WE-0013,9625367,767200,611.63,18.01
WE-0032,9625117,767200,482.0,24.02
WE-0031,9624867,767200,391.86,24.28
WE-0034,9624617,767200,306.49,17.99
WE-0033,9624367,767200,294.39,18.54
WE-0036,9624117,767200,276.72,20.94
WE-0035,9623867,767200,265.1,15.62
WE-0038,9623617,767200,229.99,19.79
WE-0037,9623367,767200,160.05,21.21
WE-0024,9623117,767200,139.46,22.45
WE-0023,9622867,767200,96.76,11.67
WE-0026,9622617,767200,81.65,9.0
WE-0025,9622367,767200,84.51,6.76
WE-0028,9622117,767200,64.6,8.08
WE-0027,9621867,767200,54.29,10.77
WE-0030,9621617,767200,65.71,7.45
WE-0029,9621367,767200,61.52,8.72
WE-0002,9621117,767200,45.42,13.91
WE-0001,9620867,767200,48.93,10.25
WE-0004,9620617,767200,90.79,11.95
WE-0003,9620367,767200,104.95,10.54
WE-0006,9620117,767200,67.08,11.86
WE-0005,9619900,767200,27.36,8.93
CE-2671,9620049,770088,249.73,23.94
CE-2673,9620000,770088,232.97,15.61
CE-2672,9619950,770088,239.11,23.02
CE-2675,9619900,770088,238.32,24.7
CE-2674,9619850,770088,240.29,22.31
CE-2677,9619800,770088,248.94,20.94
CE-2676,9619750,770088,247.03,15.4
CE-2664,9619700,770088,243.33,19.94
CE-2663,9619650,770088,244.97,19.52
CE-2666,9619600,770088,230.82,23.8
CE-2665,9619550,770088,213.48,22.73
CE-2668,9619500,770088,181.92,22.48
CE-2667,9619450,770088,156.19,15.65
CE-2670,9619400,770088,141.37,24.93
CE-2669,9619350,770088,148.65,10.45
CE-2687,9619300,770088,155.05,22.93
CE-2686,9619250,770088,153.92,20.64
CE-2689,9619200,770088,150.62,17.25
CE-2688,9619150,770088,140.82,15.02
CE-2691,9619100,770088,117.9,13.09
CE-2690,9619050,770088,94.88,9.55
CE-2693,9619000,770088,72.76,11.45
CE-2692,9618950,770088,50.02,8.82
CE-2679,9618900,770088,39.77,12.24
CE-2678,9618850,770088,35.76,10.54
CE-2681,9618800,770088,34.1,9.41
CE-2680,9618750,770088,31.16,9.86
CE-2683,9618700,770088,35.57,9.55
CE-2682,9618650,770088,37.09,12.05
CE-2685,9618600,770088,43.91,11.25
CE-2684,9618550,770088,55.45,7.58
CE-2640,9618500,770088,74.25,9.58
CE-2639,9618450,770088,88.51,11.91
CE-2642,9618400,770088,105.05,9.45
CE-2641,9618350,770088,138.13,11.38
CE-2644,9618300,770088,153.03,24.72
CE-2643,9618250,770088,168.22,11.85
CE-2646,9618200,770088,185.81,19.18
CE-2645,9618150,770088,172.24,24.17
CE-2632,9618100,770088,144.14,20.02
CE-2631,9618050,770088,127.77,21.17
CE-2634,9618002,770088,128.19,24.92
CE-2633,9620049,770138,247.88,17.26
CE-2636,9620000,770138,251.5,22.09
CE-2635,9619950,770138,253.99,20.31
CE-2638,9619900,770138,254.47,18.1
CE-2637,9619850,770138,262.07,21.85
CE-2656,9619800,770138,271.23,9.64
CE-2655,9619750,770138,262.22,24.62
CE-2658,9619700,770138,262.89,20.73
CE-2657,9619650,770138,260.72,21.79
CE-2660,9619600,770138,248.83,12.05
CE-2659,9619550,770138,219.05,17.68
CE-2662,9619500,770138,188.13,21.95
CE-2661,9619450,770138,164.96,15.75
CE-2648,9619400,770138,159.96,9.33
CE-2647,9619350,770138,167.7,22.51
CE-2650,9619300,770138,171.84,18.09
CE-2649,9619250,770138,167.8,21.41
CE-2652,9619200,770138,149.62,19.75
CE-2651,9619150,770138,132.59,23.57
CE-2654,9619100,770138,112.24,10.92
CE-2653,9619050,770138,91.62,5.74
CE-2608,9619000,770138,67.54,12.36
CE-2607,9618950,770138,52.12,13.91
CE-2610,9618900,770138,41.9,13.14
CE-2609,9618850,770138,40.56,12.17
CE-2612,9618800,770138,39.03,12.69
CE-2611,9618750,770138,33.97,11.3
CE-2614,9618700,770138,33.06,11.32
CE-2613,9618650,770138,34.89,6.98
CE-2600,9618600,770138,47.2,13.96
CE-2599,9618550,770138,67.63,8.58
CE-2602,9618500,770138,87.81,12.53
CE-2601,9618450,770138,103.85,6.4
CE-2604,9618400,770138,121.92,17.73
CE-2603,9618350,770138,143.93,12.62
CE-2606,9618300,770138,164.53,23.6
CE-2605,9618250,770138,180.95,9.22
CE-2624,9618200,770138,201.53,9.57
CE-2623,9618150,770138,194.37,21.38
CE-2626,9618100,770138,166.02,19.39
CE-2625,9618050,770138,155.24,21.52
CE-2628,9618002,770138,151.77,23.35
CE-2627,9620049,770188,263.39,24.76
CE-2630,9620000,770188,270.53,16.11
CE-2629,9619950,770188,274.17,16.1
CE-2616,9619900,770188,270.5,16.1
CE-2615,9619850,770188,274.2,12.77
CE-2618,9619800,770188,285.2,21.2
CE-2617,9619750,770188,285.69,24.45
CE-2620,9619700,770188,283.11,17.39
CE-2619,9619650,770188,270.37,19.15
CE-2622,9619600,770188,242.79,17.85
CE-2621,9619550,770188,217.24,20.2
CE-2576,9619500,770188,191.23,24.46
CE-2575,9619450,770188,179.54,19.33
CE-2578,9619400,770188,177.59,22.88
CE-2577,9619350,770188,178.73,20.63
CE-2580,9619300,770188,181.96,15.22
CE-2579,9619250,770188,182.13,13.09
CE-2582,9619200,770188,162.73,21.66
CE-2581,9619150,770188,138.52,17.29
CE-2568,9619100,770188,112.97,9.01
CE-2567,9619050,770188,89.18,8.35
CE-2570,9619000,770188,73.14,11.13
CE-2569,9618950,770188,57.4,7.14
CE-2572,9618900,770188,49.57,9.24
CE-2571,9618850,770188,46.88,9.94
CE-2574,9618800,770188,43.55,10.06
CE-2573,9618750,770188,39.75,11.52
CE-2592,9618700,770188,39.76,9.65
CE-2591,9618650,770188,37.89,12.26
CE-2594,9618600,770188,50.03,13.47
CE-2593,9618550,770188,71.36,9.18
CE-2596,9618500,770188,94.15,13.54
CE-2595,9618450,770188,115.39,9.66
CE-2598,9618400,770188,134.96,22.04
CE-2597,9618350,770188,156.6,17.48
CE-2584,9618300,770188,171.32,24.7
CE-2583,9618250,770188,181.04,23.22
CE-2586,9618200,770188,201.73,18.47
CE-2585,9618150,770188,207.01,24.79
CE-2588,9618100,770188,184.71,19.19
CE-2587,9618050,770188,165.5,21.68
CE-2590,9618002,770188,138.15,22.32
CE-2589,9620049,770238,280.7,11.95
CE-2544,9620000,770238,286.95,19.53
CE-2543,9619950,770238,297.39,24.12
CE-2546,9619900,770238,291.45,15.19
CE-2545,9619850,770238,295.95,18.97
CE-2548,9619800,770238,300.18,19.37
CE-2547,9619750,770238,302.83,17.59
CE-2550,9619700,770238,287.48,18.72
CE-2549,9619650,770238,267.59,17.65
CE-2536,9619600,770238,246.53,20.47
CE-2535,9619550,770238,223.66,16.07
CE-2538,9619500,770238,204.04,17.11
CE-2537,9619450,770238,194.95,21.59
CE-2540,9619400,770238,186.85,15.95
CE-2539,9619350,770238,192.2,19.95
CE-2542,9619300,770238,194.36,24.56
CE-2541,9619250,770238,197.87,14.19
CE-2560,9619200,770238,171.54,17.22
CE-2559,9619150,770238,146.45,21.65
CE-2562,9619100,770238,118.39,9.34
CE-2561,9619050,770238,105.41,13.71
CE-2564,9619000,770238,83.52,12.64
CE-2563,9618950,770238,66.73,11.43
CE-2566,9618900,770238,64.67,8.22
CE-2565,9618850,770238,59.63,10.66
CE-2552,9618800,770238,55.53,13.83
CE-2551,9618750,770238,51.28,10.23
CE-2554,9618700,770238,55.44,10.14
CE-2553,9618650,770238,51.72,12.39
CE-2556,9618600,770238,52.91,12.65
CE-2555,9618550,770238,65.26,12.73
CE-2558,9618500,770238,82.67,11.13
CE-2557,9618450,770238,105.8,13.37
CE-2512,9618400,770238,133.19,23.63
CE-2511,9618350,770238,149.57,18.52
CE-2514,9618300,770238,165.14,9.69
CE-2513,9618250,770238,187.85,23.74
CE-2516,9618200,770238,203.46,17.22
CE-2515,9618150,770238,199.17,17.13
CE-2518,9618100,770238,179.51,21.03
CE-2517,9618050,770238,148.43,18.05
CE-2504,9618002,770238,120.21,21.96
CE-2503,9620049,770288,297.63,20.56
CE-2506,9620000,770288,308.85,21.37
CE-2505,9619950,770288,323.55,24.29
CE-2508,9619900,770288,313.81,17.99
CE-2507,9619850,770288,321.86,20.1
CE-2510,9619800,770288,323.24,23.21
CE-2509,9619750,770288,314.2,10.56
CE-2528,9619700,770288,295.63,23.95
CE-2527,9619650,770288,279.98,20.31
CE-2530,9619600,770288,261.56,13.36
CE-2529,9619550,770288,240.97,23.83
CE-2532,9619500,770288,218.53,22.06
CE-2531,9619450,770288,202.54,23.99
CE-2534,9619400,770288,203.97,21.36
CE-2533,9619350,770288,206.97,16.2
CE-2520,9619300,770288,209.72,15.79
CE-2519,9619250,770288,206.35,14.53
CE-2522,9619200,770288,176.12,21.23
CE-2521,9619150,770288,156.24,14.76
CE-2524,9619100,770288,135.18,9.39
CE-2523,9619050,770288,129.42,17.07
CE-2526,9619000,770288,96.29,12.58
CE-2525,9618950,770288,86.95,11.14
CE-2480,9618900,770288,88.15,9.24
CE-2479,9618850,770288,80.3,10.37
CE-2482,9618800,770288,71.24,7.11
CE-2481,9618750,770288,71.37,12.76
CE-2484,9618700,770288,74.53,8.99
CE-2483,9618650,770288,66.71,10.67
CE-2486,9618600,770288,67.11,11.9
CE-2485,9618550,770288,80.42,10.48
CE-2472,9618500,770288,93.68,10.06
CE-2471,9618450,770288,113.9,9.91
CE-2474,9618400,770288,140.65,21.56
CE-2473,9618350,770288,163.66,21.43
CE-2476,9618300,770288,183.13,17.69
CE-2475,9618250,770288,199.41,18.56
CE-2478,9618200,770288,202.39,18.36
CE-2477,9618150,770288,180.59,9.33
CE-2496,9618100,770288,161.87,12.24
CE-2495,9618050,770288,137.96,17.83
CE-2498,9618002,770288,116.11,13.16
CE-2497,9620049,770338,312.5,16.7
CE-2500,9620000,770338,326.78,15.75
CE-2499,9619950,770338,341.55,19.42
CE-2502,9619900,770338,339.16,20.99
CE-2501,9619850,770338,343.75,15.93
CE-2488,9619800,770338,347.25,22.24
CE-2487,9619750,770338,332.07,17.27
CE-2490,9619700,770338,312.2,22.06
CE-2489,9619650,770338,299.01,12.34
CE-2492,9619600,770338,279.98,18.6
CE-2491,9619550,770338,253.46,12.0
CE-2494,9619500,770338,231.46,15.71
CE-2493,9619450,770338,224.64,22.08
CE-2448,9619400,770338,231.46,19.64
CE-2447,9619350,770338,233.54,12.27
CE-2450,9619300,770338,232.49,24.36
CE-2449,9619250,770338,218.39,17.57
CE-2452,9619200,770338,190.48,16.81
CE-2451,9619150,770338,167.56,24.35
CE-2454,9619100,770338,158.37,20.93
CE-2453,9619050,770338,154.02,23.83
CE-2440,9619000,770338,117.47,13.51
CE-2439,9618950,770338,114.25,7.6
CE-2442,9618900,770338,112.6,9.35
CE-2441,9618850,770338,104.77,12.36
CE-2444,9618800,770338,98.35,8.74
CE-2443,9618750,770338,99.13,5.42
CE-2446,9618700,770338,98.02,11.36
CE-2445,9618650,770338,78.97,11.69
CE-2464,9618600,770338,79.89,8.29
CE-2463,9618550,770338,97.48,12.88
CE-2466,9618500,770338,114.81,10.62
CE-2465,9618450,770338,128.32,19.34
CE-2468,9618400,770338,151.69,24.49
CE-2467,9618350,770338,172.52,23.85
CE-2470,9618300,770338,190.95,20.07
CE-2469,9618250,770338,198.03,21.58
CE-2456,9618200,770338,183.37,13.52
CE-2455,9618150,770338,171.96,22.31
CE-2458,9618100,770338,146.99,9.64
CE-2457,9618050,770338,120.13,15.4
CE-2460,9618002,770338,97.57,10.37
CE-2459,9620049,770388,317.99,15.4
CE-2462,9620000,770388,335.23,19.15
CE-2461,9619950,770388,352.48,20.06
CE-2416,9619900,770388,359.72,19.29
CE-2415,9619850,770388,365.5,15.72
CE-2418,9619800,770388,366.13,20.84
CE-2417,9619750,770388,349.66,23.03
CE-2420,9619700,770388,334.33,11.97
CE-2419,9619650,770388,317.48,16.04
CE-2422,9619600,770388,292.0,21.22
CE-2421,9619550,770388,265.92,18.93
CE-2408,9619500,770388,242.05,24.66
CE-2407,9619450,770388,244.97,24.07
CE-2410,9619400,770388,254.02,16.74
CE-2409,9619350,770388,264.38,16.75
CE-2412,9619300,770388,259.38,19.32
CE-2411,9619250,770388,233.61,18.35
CE-2414,9619200,770388,204.82,11.14
CE-2413,9619150,770388,189.43,19.62
CE-2432,9619100,770388,183.75,21.43
CE-2431,9619050,770388,175.39,17.74
CE-2434,9619000,770388,144.42,15.27
CE-2433,9618950,770388,145.66,21.7
CE-2436,9618900,770388,139.07,22.95
CE-2435,9618850,770388,130.29,15.23
CE-2438,9618800,770388,122.64,20.91
CE-2437,9618750,770388,123.57,20.46
CE-2424,9618700,770388,119.04,12.7
CE-2423,9618650,770388,100.77,10.21
CE-2426,9618600,770388,97.59,12.34
CE-2425,9618550,770388,115.89,8.11
CE-2428,9618500,770388,135.26,24.69
CE-2427,9618450,770388,153.83,23.65
CE-2430,9618400,770388,171.48,16.98
CE-2429,9618350,770388,179.85,20.32
CE-2384,9618300,770388,186.2,23.69
CE-2383,9618250,770388,176.95,16.48
CE-2386,9618200,770388,161.19,18.7
CE-2385,9618150,770388,147.08,18.86
CE-2388,9618100,770388,135.02,20.43
CE-2387,9618050,770388,101.46,9.09
CE-2390,9618002,770388,75.71,10.78
CE-2389,9620049,770438,324.18,17.34
CE-2376,9620000,770438,340.33,12.91
CE-2375,9619950,770438,357.74,21.43
CE-2378,9619900,770438,376.87,24.37
CE-2377,9619850,770438,388.76,24.21
CE-2380,9619800,770438,387.6,22.4
CE-2379,9619750,770438,369.11,24.38
CE-2382,9619700,770438,353.26,20.69
CE-2381,9619650,770438,329.17,20.27
CE-2400,9619600,770438,305.19,23.26
CE-2399,9619550,770438,283.5,21.83
CE-2402,9619500,770438,259.76,23.21
CE-2401,9619450,770438,265.51,14.01
CE-2404,9619400,770438,278.83,19.08
CE-2403,9619350,770438,288.39,16.59
CE-2406,9619300,770438,290.37,13.22
CE-2405,9619250,770438,258.55,15.85
CE-2392,9619200,770438,232.3,18.99
CE-2391,9619150,770438,206.97,16.48
CE-2394,9619100,770438,208.34,22.46
CE-2393,9619050,770438,198.3,24.69
CE-2396,9619000,770438,172.88,18.81
CE-2395,9618950,770438,175.89,15.71
CE-2398,9618900,770438,165.43,24.15
CE-2397,9618850,770438,151.61,19.93
CE-2352,9618800,770438,147.5,24.04
CE-2351,9618750,770438,145.15,15.39
CE-2354,9618700,770438,148.0,13.3
CE-2353,9618650,770438,123.64,16.57
CE-2356,9618600,770438,117.77,11.23
CE-2355,9618550,770438,137.68,20.82
CE-2358,9618500,770438,155.99,13.46
CE-2357,9618450,770438,175.29,24.59
CE-2344,9618400,770438,194.66,16.43
CE-2343,9618350,770438,178.36,10.0
CE-2346,9618300,770438,172.89,21.93
CE-2345,9618250,770438,153.34,13.65
CE-2348,9618200,770438,140.23,14.07
CE-2347,9618150,770438,121.23,16.4
CE-2350,9618100,770438,105.07,9.14
CE-2349,9618050,770438,87.96,10.72
CE-2368,9618002,770438,64.44,9.02
CE-2367,9620049,770488,333.21,18.84
CE-2370,9620000,770488,353.49,17.13
CE-2369,9619950,770488,374.63,23.72
CE-2372,9619900,770488,389.71,18.54
CE-2371,9619850,770488,403.04,20.4
CE-2374,9619800,770488,396.96,17.51
CE-2373,9619750,770488,375.22,22.99
CE-2360,9619700,770488,354.14,18.93
CE-2359,9619650,770488,338.88,22.31
CE-2362,9619600,770488,323.5,23.51
CE-2361,9619550,770488,299.73,23.39
CE-2364,9619500,770488,278.71,23.4
CE-2363,9619450,770488,284.87,20.52
CE-2366,9619400,770488,302.69,20.52
CE-2365,9619350,770488,303.08,11.63
CE-2320,9619300,770488,318.04,15.61
CE-2319,9619250,770488,289.5,9.74
CE-2322,9619200,770488,251.71,17.27
CE-2321,9619150,770488,228.87,13.69
CE-2324,9619100,770488,229.11,11.74
CE-2323,9619050,770488,222.56,13.62
CE-2326,9619000,770488,197.35,21.24
CE-2325,9618950,770488,201.56,20.32
CE-2312,9618900,770488,191.34,12.59
CE-2311,9618850,770488,173.59,10.07
CE-2314,9618800,770488,175.62,21.8
CE-2313,9618750,770488,169.92,15.12
CE-2316,9618700,770488,163.0,20.16
CE-2315,9618650,770488,136.43,15.16
CE-2318,9618600,770488,134.91,21.92
CE-2317,9618550,770488,157.01,20.93
